Serial Number,Tweets,Subjectivity,Polarity,Analysis
237,eternally grateful to my employer for I got my 2nd Covid vaccine today! Yippee! Guess what’s still trendy now… ,0.45,0.3,Positive
238,ScottMorrison is just show pony 4 LNP to parade &amp; use ScottyFromMarketing talents;  ScottyTheAnnouncer peddling… ,0.23333333333333334,-0.25,Negative
239,"Got my second CovidVaccine today and my arm feels like it’s literally dying. The soreness, the weakness, the pain 😭",0.0,0.0,Neutral
240,Anyone use CovidVaccine educational visual aids or infographics as they have vaccine conversations with their pati… ,0.125,0.125,Positive
241,"lleges in Maharashtra will reopen from 15 February with 50 percent of the total capacity.
TodayNews NewsUpdate… ",0.75,0.0,Neutral
242,The government is targeting to vaccinate 16 million people by end of the year to suppress the virus with vaccines f… ,0.0,0.0,Neutral
243,India to administer 2nd dose of COVID vaccine to healthcare workers from Feb 13  COVIDvaccine,0.0,0.0,Neutral
244,"Round number 1 finished!

CovidVaccine COVID19Vaccine Pfizer frisco

_news  Thank you! 💗 ",0.4,-0.3125,Negative
245,"2nd dose of the Pfizer vaccine done today!  Sore arm, but we will see what tomorrow brings. vaccine CovidVaccine Pfizer",0.0,0.0,Neutral
246, Kinda can’t blame them the way the US is withholding the vax from those who need it most. CovidVaccine,0.5,0.5,Positive
247,An advisory committee of the US Food and Drug Administration will meet to consider the application on February 26… ,0.0,0.0,Neutral
248,Receiving my second booster tomorrow. CovidVaccine 🙏🏿🙏🏿,0.0,0.0,Neutral
249,Today I finally was able to draw up 11 doses of the Moderna COVID-19 vaccination during the clinic I was part of. F… ,0.8125,0.25,Positive
250,"Get freakin' vaccinated, please, dear emerging adults. 

COVID19Vaccine CovidVaccine 

",0.0,0.0,Neutral
251,"IndiaFightsCorona: 

📍FAQs on COVID19 vaccine 

🔴Is it mandatory to take the CovidVaccine❓

➡️Vaccine for COVID-… ",0.0,0.0,Neutral
252, Who wishes they would waive patents and let other companies like J&amp;J manufacture the more efficaciou… ,0.4375,0.1875,Positive
253,Only if _Manuel does the song for the commercial oneshot CovidVaccine COVID19 ,0.5,0.0,Neutral
254,After standing in line for an hour with an appointment to get the CovidVaccine I got turned away 🙃,0.0,0.0,Neutral
255,CovidVaccine  Can we mix and match vaccines? ,0.0,0.0,Neutral
256,"Car stolen with 30 vials of COVID-19 vaccines inside in Florida 

Covid19 vaccine CovidVaccine Florida",0.0,0.0,Neutral
257,Why is it that people who are able to stay home and not go out have access to the vaccine but not people who have t… ,0.625,0.5,Positive
258,What do you think ... will this pandemic change how you order your eggs? So far I still default to sunny side up. L… ,1.0,0.1,Positive
259,"If the govt. rolls out the vaccine tomorrow, would you be willing to get yourself vaccinated?

COVID19… ",0.75,0.25,Positive
260,"  India donates CovidVaccine while these FakeGreta only makes tweets

People who can do n… ",1.0,0.0,Neutral
261,Thank U   + GregJones   +TauIotaChapter… ,0.0,0.0,Neutral
262,"Creating a typing race between the elderly and the rest of us isn't a race.  It's just cruel. 

My advice: sign up… ",1.0,-1.0,Negative
263,"I’m so happy! After 2 days of trying, I was finally able to schedule my mom’s COVIDvaccine appointment in BajaCalifornia 🙌🏼🥲",0.8125,0.75,Positive
264,"Same reason StanleyJohnson, alleged father of our alleged PrimeMinister has also had both CovidVaccine doses b… ",0.10833333333333334,-0.06666666666666667,Negative
265,"India ignores Rihanna 

 


barb, donates CovidVaccine  to Barbados 
Maturity shows 
Imma… ",0.0,0.0,Neutral
266,A question that is crossing all our minds now is...should people with diabetes take the COVID19Vaccination? ..thi… ,0.0,0.0,Neutral
267,Lot's of great CovidVaccine safety info here from  at   👇👇👇 ,0.75,0.8,Positive
268,Covid pulse check. COVID coronavirus CovidVaccine pandemic fake killer vaccine,1.0,-0.5,Negative
269,"Important, verified information regarding the Covid-19 Vaccine.

vaccine COVID19 CovidVaccine vaccines Corona… ",1.0,0.4,Positive
270,Selected quotes as COVID-19 pandemic reaches new milestone | Article [AMP] | Reuters  ,0.45454545454545453,0.13636363636363635,Positive
271,"Atleast 19 people died after the CovidVaccine, shots not a single have links to the vaccine: GovernmentOfIndia… ",0.21428571428571427,0.03571428571428571,Positive
272,"Elbow Tree

c. 1960

Foresthill

ThursdayMotivation 
COVID19 
CovidVaccine ",0.0,0.0,Neutral
273,"COVID19 CovidVaccine
We do not see our Politicians taking the Vaccine against corona virus.. Why?",0.0,0.0,Neutral
274,thursdayvibes the TuskeegeeAirman 🎞🎬🧫🧬 don't mean 💩 to the blackcommunity taking this CovidVaccine 💉🤦🏾‍♂️🤦🏾‍♂️🤮🤮,0.6875,-0.3125,Negative
275,Not sure if this is useful to anyone or not but here's a COVID-19 Vaccine Distribution Tracking Template I made:… ,0.4444444444444444,0.024999999999999994,Positive
276,"BillGates A sick. SICK ""man"" Calling for the next 'Plandemic'
COVID19 CovidVaccine depopulation 
",0.5714285714285714,-0.4761904761904762,Negative
277,Every night that minnesota bars continue to close at 10pm I send an unsolicited picture of my hairy butthole to  CovidVaccine,0.0,0.0,Neutral
278," According to , is it true we can get a CovidVaccine appointment if we contact the CEO of  directly?",0.525,0.22499999999999998,Positive
279,"Toby: Will this cure me?
Me: no but it will get rid of the Malodorous comestible
Toby: so I was ill?
Me: yes, and s… ",1.0,-0.5,Negative
280,Got my 2nd dose  CovidVaccine today.. no side effects either time just a sore arm 😌 ,0.0,0.0,Neutral
281,One of the best ways to keep children safe from COVID19 And other diseases is simply to encourage regular Handwashi… ,0.3218131868131868,0.275,Positive
282,Vaccinated stuffed animals today. momlife CovidVaccine vaccine ,0.0,0.0,Neutral
283,"Mumbai: BMC starts vaccinating frontline workers; only 58 turn up

MumbaiNews COVID19 CovidVaccine… ",1.0,0.0,Neutral
284,In my fevered state I tried to convince my husband it would be totally acceptable to use the fish thermometer if I… ,0.75,0.0,Neutral
285,"While the healthcare workers (HCW) are part of the Phase-I drive, the frontline workers will be vaccinated in the P… ",0.0,0.0,Neutral
286,WHO Recommends Against Pregnant Moms Getting COVID Vaccine  covid19 CovidVaccine,0.5,0.3333333333333333,Positive
287,"My dad's getting his 2nd SARS-CoV-2 vaccine shot soon, and my mother's about to get her first shot. There is light… ",0.16666666666666666,0.125,Positive
288,"It's Important to be calm and proactive in your conversation with Children.
.
.
COVID19 CovidVaccine… ",0.875,0.35000000000000003,Positive
289,MyWhy SleevesUp COVIDVaccine Brewster SchoolNurses vaccinated for their community   ,0.0,0.0,Neutral
290,"Bronx residents, Covid Vaccine to be available at Yankee Stadium, call 833-766-6769 to schedule appointment 
Bronx CovidVaccine",0.4,0.4,Positive
291,"The coronavirus outbreak has caused major disruptions to daily life.
.
.
Safeouts COVID19 CovidVaccine ",0.25,0.03125,Positive
292,"So we shield
And isolate
Within a bubble
Await our fate

Strict lockdown
Vaccine or jab
In this ghost town
Life is… ",0.0,0.0,Neutral
293,My 80-year-old Dad got his first dose of the vaccine today. What a relief! He gets dose two in March. My mom gets d… ,0.3333333333333333,0.3125,Positive
294,"It's not a conspiracy, some needles auto-retract to help prevent needle stick injuries. CovidVaccine

",0.0,0.0,Neutral
295,"This London NHS worker is on tiktok live every night with his fingers in his mouth

piersmorgan bbcnews itvnews… ",0.5,0.13636363636363635,Positive
296, Dad and I both were able to get our first dose of the Moderna/ Fauci vaccine this morning &amp; after a year… ,0.47916666666666663,0.375,Positive
297,Arguing that some people don't need a StimulusCheck is the same as arguing some people don't need CovidVaccine,0.125,0.0,Neutral
298,Hey  Why aren't you coordinating COVID Vaccine sign-ups? COVID19 CovidVaccine,0.0,0.0,Neutral
299,"This London NHS worker is on tiktok live every night with his fingers in his mouth

piersmorgan bbcnews itvnews… ",0.5,0.13636363636363635,Positive
300,_sudhakar     _INDIA    Why not open… ,0.0,0.0,Neutral
301,Hello! Safe &amp; effective &amp; FREE CovidVaccine. Coupled with super efficient and friendly -run clinic… ,0.6533333333333333,0.4416666666666666,Positive
302,No side effects so far. I think I'm in the clear! CovidVaccine,0.6916666666666667,0.11250000000000002,Positive
303,Police Called to CVS in Waterford After Group of Out-of-Staters Denied COVID-19 Vaccine “Connecticut has a reciproc… ,0.0,0.0,Neutral
304,Going for the first shot of Covishield CovidVaccine in an hour.,0.3333333333333333,0.25,Positive
305,"Patiently waiting my turn for the ""Fauci Ouchie."" 🤩 
VaccinesWork CovidVaccine DrFauci ",0.0,0.0,Neutral
306,This would be a nice start. There are other countries in the world that have been doing this since March. USCovid… ,0.6875,0.2375,Positive
307,"This London NHS worker is on tiktok live every night with his fingers in his mouth

piersmorgan bbcnews itvnews… ",0.5,0.13636363636363635,Positive
308,It’s a year later and we are still trying to get people to wear masks? When to they put Donald Trump on trial for t… ,0.0,0.0,Neutral
309,"J&amp;J CovidVaccine heading to FDA for review. In study, prevented 100% hospitalizations. Some cases of disease, but… ",0.0,0.0,Neutral
310,"I’m gonna wait for the next vaccine!  I like the idea of it not being mRNA and one shot, instead of two! covid… ",0.0,0.0,Neutral
311,ICYMI Coronavirus Another Vaccine could soon be on the way.  johnsonandjohnson asks for… ,0.0,0.0,Neutral
312,maddow love the J&amp;J vaccine but why must they not review until 2/26? Get on it now - emergency meeting! I have had… ,0.6,0.625,Positive
313,"The vaccine, if approved, would be the third authorized vaccine in the United States, after Pfizer-BioNTech and Mod… ",0.0,0.0,Neutral
314,Wonder how many Christians will unfollow me since I got the CovidVaccine ,0.5,0.5,Positive
315,Put the vaccine in a goddamn crop duster and let get this shit over with. CovidVaccine QuarantineLife,0.8,-0.2,Negative
316,"I'm back! (after a short hacker-forced twitter hiatus)

Just in time to share how excited I am about tomorrow's ses… ",0.35000000000000003,0.125,Positive
317,Oh so my guess is the vaccine is also a done situation. The stimuluspackage funded the vaccine so without that the… ,0.0,0.0,Neutral
318,I chose to get vaccinated for my family and to show my patients what it looks like to be a physician standing with… ,0.0,0.0,Neutral
319,I can assure you....suffering from COVID-19 or seeing someone suffer from it is far worse than the minor side effec… ,0.6,-0.11666666666666668,Negative
320,Inquiring Minds Want to Know: Why is _FDA not meeting until *February 26* to consider emergency use authorizatio… ,0.0,0.0,Neutral
321,India supplies 56 lakh doses of COVID-19 vaccines internationally under grant; over 100 lakh doses commercially… ,0.0,0.0,Neutral
322, I’ve heard that Connecticut hospitals are vaccinating non clinical management over medical assists an… ,0.0,0.0,Neutral
323,"  This has never been about public health!

It’s about weaponized science &amp; control of the mas… ",0.06666666666666667,0.0,Neutral
324,"Rhinoplasty Augmentation/ Nose Augmentation Review 2 months after surgery 
For more information:
Hotline:  +6692852… ",0.5,0.5,Positive
325, CovidVaccine Yr website says call the 877 number if you have a complex question requiring immediate assista… ,0.4,-0.3,Negative
326,Signed up grandparents for CovidVaccine tonight. Hope they receive it soon. ,0.0,0.0,Neutral
327,El Paso County to get 30% more COVID-19 vaccines next week after complaints (via )… ,0.25,0.25,Positive
328,"""Approval for Sputnik V vaccine expected in coming days"" 

lka SriLanka 🇱🇰 COVID19LK Covid_19 CovidVaccine… ",0.4,-0.1,Negative
329,"If you are over 65 or a veteran or live outside Bexar County and need a ride to get your vaccination, CALL US. We a… ",0.18333333333333335,0.04545454545454545,Positive
330,CovidVaccine Who is developed and who is developing country? ,0.3,0.1,Positive
331,"2nd Shot down. Husbands side effects weren’t fun to watch. Wish me luck🤞🏼 .  However, I’ll take flu like symptoms f… ",0.16296296296296298,0.048148148148148134,Positive
332,My grandmother is getting the CovidVaccine next week! Yay! ☺️,0.0,0.0,Neutral
